id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,lo_ci,up_ci,or,or_lci95,or_uci95,pval,p_fdr
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302721,Left-hemisphere salience/ventral attention network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302721,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.015692896,0.041155982,-0.09635862,0.064972829,0.984429596,0.908138281,1.067130029,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302722,Left-hemisphere salience/ventral attention network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302722,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0336832547466642,0.02777508,-0.020755902,0.088122411,1.034256959,0.97945802,1.092121802,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302723,Left-hemisphere salience/ventral attention network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302723,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00367041075505127,0.029083782,-0.053333802,0.060674623,1.003677155,0.948063494,1.062553128,0.988102569,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302725,Left-hemisphere salience/ventral attention network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302725,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0314790247965175,0.033101459,-0.033399834,0.096357884,1.031979729,0.967151782,1.101153079,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302726,Left-hemisphere limbic network to left-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302726,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,2,-0.093113273,0.163707907,-0.413980771,0.227754226,0.911090293,0.661013662,1.25577665,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302727,Left-hemisphere limbic network to left-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302727,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0552076767041259,0.027537046,0.001235066,0.109180287,1.056760056,1.001235829,1.115363418,0.723950101,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302728,Left-hemisphere limbic network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302728,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0186071963876151,0.037213574,-0.054331409,0.091545801,1.018781389,0.947118171,1.095866968,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302731,Left-hemisphere limbic network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302731,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.023827508578868,0.027299583,-0.029679673,0.07733469,1.024113652,0.970756443,1.080403617,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302733,Left-hemisphere limbic network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302733,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.007690279,0.027420609,-0.061434673,0.046054116,0.992339216,0.940414378,1.047131076,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302735,Left-hemisphere limbic network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302735,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0230720582032038,0.02752402,-0.030875021,0.077019137,1.023340277,0.969596745,1.080062746,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302736,Left-hemisphere limbic network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302736,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0093205377031906,0.026215034,-0.04206093,0.060702005,1.009364109,0.958811359,1.062582223,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302737,Left-hemisphere limbic network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302737,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.023949767,0.029457359,-0.081686191,0.033786656,0.976334752,0.921561108,1.034363908,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302738,Left-hemisphere limbic network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302738,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,2,0.0884921247485151,0.154409143,-0.214149795,0.391134045,1.092525649,0.807227457,1.478656706,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302739,Left-hemisphere limbic network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302739,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.019348049,0.033482478,-0.084973706,0.046277609,0.980837923,0.918536436,1.047365128,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302740,Left-hemisphere limbic network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302740,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.002190359,0.037138717,-0.074982244,0.070601525,0.997812038,0.92775996,1.073153516,0.996597249,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302741,Left-hemisphere limbic network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302741,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.017781185,0.047894002,-0.11165343,0.07609106,0.982375968,0.89435416,1.079060829,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302742,Left-hemisphere limbic network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302742,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.029902987,0.028561298,-0.085883131,0.026077158,0.970539684,0.917701476,1.026420142,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302744,Left-hemisphere control network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302744,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.01499728,0.02615533,-0.066261727,0.036267166,0.985114619,0.935885885,1.036932843,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302745,Left-hemisphere control network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302745,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0187141733180082,0.033138064,-0.046236431,0.083664778,1.018890381,0.954816187,1.087264358,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302746,Left-hemisphere control network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302746,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0157444945143026,0.028500815,-0.040117103,0.071606092,1.015869092,0.960676934,1.074232112,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302747,Left-hemisphere control network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302747,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.005489112,0.027096069,-0.058597408,0.047619184,0.994525926,0.943086372,1.04877119,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302748,Left-hemisphere control network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302748,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00801883141615377,0.029193558,-0.049200543,0.065238205,1.008051068,0.951990196,1.067413258,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302749,Left-hemisphere control network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302749,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.042123445,0.027819957,-0.09665056,0.01240367,0.95875142,0.907873198,1.012480915,0.923286056,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302750,Left-hemisphere control network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302750,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00736599128250579,0.026749346,-0.045062727,0.05979471,1.007393187,0.955937516,1.061618584,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302751,Left-hemisphere control network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302751,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0238891805373166,0.026075723,-0.027219237,0.074997598,1.024176813,0.973147869,1.077881561,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302752,Left-hemisphere control network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302752,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0106811227695636,0.026909199,-0.042060908,0.063423153,1.01073837,0.95881138,1.065477604,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302753,Left-hemisphere control network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302753,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.025611793,0.027420541,-0.079356054,0.028132468,0.974713407,0.923710975,1.028531923,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302755,Left-hemisphere control network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302755,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0395546339193412,0.030421648,-0.020071796,0.099181063,1.040347336,0.980128302,1.104266224,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302758,Left-hemisphere control network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302758,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00925667163705379,0.029814062,-0.04917889,0.067692234,1.009299647,0.952010809,1.070035937,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302759,Left-hemisphere default mode network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302759,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.00226724,0.026145537,-0.053512492,0.048978011,0.997735328,0.9478941,1.050197258,0.996597249,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302760,Left-hemisphere default mode network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302760,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0369716493361011,0.031267765,-0.02431317,0.098256469,1.037663602,0.975980014,1.103245697,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302761,Left-hemisphere default mode network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302761,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0111307151765297,0.031126054,-0.04987635,0.072137781,1.011192892,0.951347051,1.074803421,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302762,Left-hemisphere default mode network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302762,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0256290427793735,0.025497999,-0.024347036,0.075605122,1.02596029,0.975946962,1.078536599,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302764,Left-hemisphere default mode network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302764,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.021538948,0.027227135,-0.074904132,0.031826236,0.978691358,0.927832431,1.032338106,0.965105369,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302765,Left-hemisphere default mode network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302765,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0120838473178342,0.025110352,-0.037132443,0.061300137,1.012157152,0.963548512,1.063217978,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302766,Left-hemisphere default mode network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302766,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0185081201403622,0.024911664,-0.030318742,0.067334982,1.018680457,0.970136261,1.069653733,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302767,Left-hemisphere default mode network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302767,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00975340249045037,0.02706553,-0.043295035,0.06280184,1.009801122,0.957628814,1.064815815,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302768,Left-hemisphere default mode network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302768,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.016637171,0.02669129,-0.068952099,0.035677756,0.983500462,0.933371389,1.036321844,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302770,Left-hemisphere default mode network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302770,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0111354657396941,0.028565182,-0.044852291,0.067123223,1.011197696,0.956138701,1.069427248,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302772,Left-hemisphere default mode network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302772,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0575274726262128,0.028931876,0.000820995,0.11423395,1.05921437,1.000821332,1.121014356,0.723950101,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302773,Left-hemisphere default mode network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302773,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0190851169651735,0.026339137,-0.032539592,0.070709826,1.019268402,0.967984125,1.073269746,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302774,Right-hemisphere visual network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302774,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.024444256,0.030698545,-0.084613404,0.035724892,0.975852086,0.918867446,1.036370694,0.965105369,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302775,Right-hemisphere visual network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302775,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00905964848715991,0.029753865,-0.049257926,0.067377223,1.009100811,0.951935569,1.069698918,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302777,Right-hemisphere visual network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302777,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0146874254018999,0.028850652,-0.041859852,0.071234702,1.014795816,0.959004174,1.073833228,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302779,Right-hemisphere visual network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302779,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.031629797,0.028815717,-0.088108603,0.024849009,0.968865193,0.915661428,1.025160319,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302780,Right-hemisphere visual network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302780,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.006208809,0.026049308,-0.057265453,0.044847834,0.993810425,0.944343358,1.045868702,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302784,Right-hemisphere visual network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302784,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.003253422,0.029198461,-0.060482405,0.053975562,0.996751865,0.941310331,1.055458808,0.988102569,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302785,Right-hemisphere visual network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302785,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0269763062736376,0.029191875,-0.030239768,0.084192381,1.027343461,0.97021288,1.087838153,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302788,Right-hemisphere somatomotor network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302788,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.018057435,0.027816526,-0.072577825,0.036462955,0.982104623,0.929993367,1.037135883,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302793,Right-hemisphere somatomotor network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302793,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0114269278671227,0.026914435,-0.041325365,0.06417922,1.011492465,0.959516886,1.066283481,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302794,Right-hemisphere somatomotor network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302794,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.010449574,0.028619484,-0.066543762,0.045644614,0.989604833,0.93562197,1.046702362,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302795,Right-hemisphere somatomotor network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302795,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.02297976440502,0.027092928,-0.030122375,0.076081904,1.023245833,0.970326783,1.079050949,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302796,Right-hemisphere somatomotor network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302796,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.007234088,0.028935556,-0.063947777,0.049479602,0.992792015,0.938053986,1.050724159,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302797,Right-hemisphere somatomotor network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302797,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0561255448270874,0.028365017,0.000530112,0.111720978,1.057730468,1.000530253,1.118200814,0.723950101,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302798,Right-hemisphere somatomotor network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302798,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0553665697751901,0.02763048,0.001210829,0.109522311,1.056927982,1.001211562,1.115744964,0.723950101,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302799,Right-hemisphere somatomotor network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302799,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0242322617191028,0.036087186,-0.046498623,0.094963146,1.024528249,0.954565875,1.099618329,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302800,Right-hemisphere somatomotor network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302800,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0743263271378488,0.035785126,0.004187481,0.144465173,1.077158254,1.004196261,1.155421455,0.723950101,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302801,Right-hemisphere dorsal attention network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302801,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.055538871,0.02831312,-0.111032587,-4.52E-05,0.945975252,0.894909586,0.999954846,0.723950101,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302802,Right-hemisphere dorsal attention network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302802,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.03595555,0.029096236,-0.092984173,0.021073074,0.964683173,0.911207922,1.021296679,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302803,Right-hemisphere dorsal attention network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302803,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0144331446763982,0.02948207,-0.043351712,0.072218001,1.014537805,0.95757454,1.074889646,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302804,Right-hemisphere dorsal attention network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302804,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00637308839250737,0.027276652,-0.04708915,0.059835326,1.00639344,0.954002345,1.061661705,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302808,Right-hemisphere dorsal attention network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302808,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,2,0.280497054361491,0.166586618,-0.046012717,0.607006826,1.323787643,0.955029817,1.834930903,0.836315327,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302809,Right-hemisphere dorsal attention network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302809,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00974322253001901,0.028775188,-0.046656146,0.066142591,1.009790842,0.95441552,1.068379048,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302810,Right-hemisphere dorsal attention network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302810,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0178636784032665,0.030700534,-0.042309368,0.078036725,1.018024188,0.958573183,1.081162363,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302811,Right-hemisphere dorsal attention network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302811,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0500477183060153,0.027255098,-0.003372274,0.10346771,1.051321262,0.996633406,1.109009983,0.823122782,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302812,Right-hemisphere dorsal attention network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302812,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0344768332785983,0.032754067,-0.029721138,0.098674804,1.035078049,0.970716192,1.10370732,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302813,Right-hemisphere salience/ventral attention network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302813,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00435774944425061,0.0265859,-0.047750614,0.056466113,1.004367258,0.953371515,1.058090758,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302816,Right-hemisphere salience/ventral attention network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302816,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0139341676061079,0.025628415,-0.036297526,0.064165862,1.014031701,0.96435333,1.066269237,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302817,Right-hemisphere salience/ventral attention network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302817,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.011061445,0.028374436,-0.066675338,0.044552449,0.988999508,0.935498873,1.045559814,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302819,Right-hemisphere salience/ventral attention network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302819,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.011217276,0.029244987,-0.06853745,0.046102898,0.988845403,0.93375849,1.047182158,0.98006925,0.05
